name,lat,lon
cafebene,37.42250059,126.6695772
cafebene,37.56764228,127.006135
cafebene,37.51936033,126.9296129
cafebene,37.48563669,127.029764
cafebene,37.56688159,127.0098023
cafebene,37.60062419,126.9538789
cafebene,35.15374076,126.8491875
cafebene,35.24063837,128.6528981
cafebene,37.49746742,126.7789174
cafebene,34.8591546,128.4302786
cafebene,35.20142745,128.5733953
cafebene,37.60062419,126.9538789
cafebene,37.54529691,127.0727515
cafebene,35.82091011,128.6415171
cafebene,36.37418612,127.3779218
cafebene,37.48867435,127.0521038
cafebene,37.48127993,126.9503344
cafebene,37.55924783,126.9398159
cafebene,37.52148362,127.0377194
cafebene,36.34607974,127.3815066
cafebene,35.9433474,128.5611465
cafebene,37.53859854,126.7361077
cafebene,37.54286895,126.97225
cafebene,37.5096843,127.1258805
cafebene,37.46080101,126.6448134
cafebene,33.51349339,126.5252019
cafebene,36.63345314,127.4603444
cafebene,35.10759853,128.9678369
cafebene,35.10627359,129.0203159
cafebene,37.31129077,126.8308266
cafebene,37.3450246,127.9297621
cafebene,37.53692466,127.0838633
cafebene,37.50788331,126.7320447
cafebene,37.64239513,127.0596121
cafebene,35.87506052,128.6238157
cafebene,37.53828076,127.1398773
cafebene,34.89029164,128.6216098
cafebene,35.21545204,128.5716277
cafebene,37.87617905,127.7351217
cafebene,37.49866556,127.0285116
cafebene,37.50041581,127.0334838
cafebene,33.48587856,126.4783412
cafebene,37.63646099,127.0699264
cafebene,37.50151208,126.7737078
cafebene,37.57830594,126.8127949
cafebene,37.5695316,127.0703301
cafebene,35.22129462,129.0855784
cafebene,37.55620974,127.0784797
cafebene,37.47019311,127.0424641
cafebene,37.5564891,126.9751966
cafebene,37.51158671,127.1082028
cafebene,37.44300135,126.66734
cafebene,37.12832853,127.6432689
cafebene,37.56240102,127.0607616
cafebene,37.56783781,126.9185787
cafebene,37.52975115,126.9245257
cafebene,37.38388545,127.1500143
cafebene,36.41631759,127.4477627
cafebene,37.45965425,126.6798937
cafebene,37.34048369,127.1080877
cafebene,37.82274207,127.0484942
cafebene,37.13766659,128.2106277
cafebene,37.46095813,126.7088601
cafebene,37.85662542,127.1716074
cafebene,35.15494358,129.0597257
cafebene,37.54096274,127.0570193
cafebene,37.47164595,126.6262541
cafebene,37.318662,126.8365142
cafebene,36.99733319,127.1034255
cafebene,37.53862255,127.1276716
coffeebean,37.51470255,127.0320423
coffeebean,37.48732535,127.1031384
coffeebean,37.50690637,127.0344819
coffeebean,37.50002568,127.0365099
coffeebean,37.5167128,127.0348167
coffeebean,37.49564907,127.0281848
coffeebean,37.51252263,127.0588209
coffeebean,37.52335558,127.0327926
coffeebean,37.5043633,127.0036191
coffeebean,37.52828464,127.0369309
coffeebean,37.50030956,127.0260514
coffeebean,37.52528243,127.0472376
coffeebean,37.51696809,127.0224059
coffeebean,37.52420718,127.0287431
coffeebean,37.50236109,127.0364974
coffeebean,37.4829142,127.0350317
coffeebean,37.51990409,127.0500441
coffeebean,37.50685153,127.0228236
coffeebean,37.48736283,127.051325
coffeebean,37.52143981,127.0394569
coffeebean,37.50881071,127.0583747
coffeebean,37.4776886,126.9822366
coffeebean,37.4923611,127.0142252
coffeebean,37.49831059,127.0541732
coffeebean,37.52375796,127.037069
coffeebean,37.52612877,127.0390205
coffeebean,37.49126968,127.0301914
coffeebean,37.51004845,127.0365736
coffeebean,37.51252263,127.0588209
coffeebean,37.51039866,127.0611945
coffeebean,37.51458019,127.0594831
coffeebean,37.50475713,127.0564489
coffeebean,37.51625853,127.1030334
coffeebean,37.50174614,126.9871256
coffeebean,37.5074393,127.0900509
coffeebean,37.49540621,127.0164648
coffeebean,37.49299201,127.0123935
coffeebean,37.51595739,127.0295589
coffeebean,37.52542177,127.0408347
coffeebean,37.50027729,127.0253276
coffeebean,37.49669094,127.0268553
coffeebean,37.54571658,127.1422494
coffeebean,37.49674524,127.0257878
coffeebean,37.49570921,126.9855344
coffeebean,37.52443285,127.1283533
coffeebean,37.49908574,127.0341481
coffeebean,37.50475861,127.053255
coffeebean,37.48147774,126.9969519
coffeebean,37.51464621,127.0641751
coffeebean,37.51459279,127.1078406
coffeebean,37.48559577,127.0451458
coffeebean,37.4855385,127.0155762
coffeebean,37.49651357,127.0300714
coffeebean,37.51845668,127.046627
coffeebean,37.51252263,127.0588209
coffeebean,37.48472083,127.031437
coffeebean,37.52449065,127.0443954
coffeebean,37.51859047,126.9808379
coffeebean,37.56981374,126.9788597
coffeebean,37.58189254,127.0025722
coffeebean,37.59155777,127.0520215
coffeebean,37.56435451,126.9839682
coffeebean,37.55547206,126.9232594
coffeebean,37.55720738,126.9460377
coffeebean,37.56260737,126.9696531
coffeebean,37.56848142,126.9867338
coffeebean,37.56412705,126.9811748
coffeebean,37.56883115,126.9881147
coffeebean,37.53570106,127.0957647
coffeebean,37.56241924,126.9844848
coffeebean,37.58315035,127.0001902
coffeebean,37.55324134,126.9234971
coffeebean,37.56017888,126.972067
coffeebean,37.54976962,126.9403757
coffeebean,37.56368273,127.0380485
coffeebean,37.55835928,126.9431259
coffeebean,37.5713484,126.9755358
coffeebean,37.5589198,126.9396939
coffeebean,37.55632734,126.9373918
coffeebean,37.53780427,127.0726311
coffeebean,37.55615714,126.9358844
coffeebean,37.57539517,126.9732568
coffeebean,37.65121866,127.0764628
coffeebean,37.55552294,126.9738615
coffeebean,37.53995551,126.9470549
coffeebean,37.52817827,126.8758126
coffeebean,37.52268673,126.9294469
coffeebean,37.48198062,126.8815377
coffeebean,37.52252147,126.9244742
coffeebean,37.5584101,126.8550147
coffeebean,37.52878236,126.9200919
coffeebean,37.45190099,126.9007981
coffeebean,37.53032716,126.8732748
coffeebean,37.5307244,126.9247917
coffeebean,37.48395315,126.894112
coffeebean,35.17744423,126.9130229
coffeebean,35.15724745,129.0582125
coffeebean,35.22129462,129.0855784
coffeebean,35.15475855,129.1197497
coffeebean,35.15512799,129.0594802
coffeebean,35.11571186,129.0428216
coffeebean,35.11571186,129.0428216
coffeebean,35.09946703,129.028999
coffeebean,35.86824819,128.596911
coffeebean,37.46994988,126.688934
coffeebean,37.44621607,126.7010248
coffeebean,36.35167851,127.3767524
coffeebean,36.34642033,127.3876842
coffeebean,36.36886227,127.3639005
coffeebean,35.53951012,129.3367803
coffeebean,37.66205645,126.7673506
coffeebean,37.65589559,126.771989
coffeebean,37.65589559,126.771989
coffeebean,37.50428615,126.7621817
coffeebean,37.38406952,127.121533
coffeebean,37.38511433,127.121896
coffeebean,37.41117439,127.1263525
coffeebean,37.37813909,127.1123057
coffeebean,37.20584718,127.0746774
coffeebean,37.75214206,127.0710473
coffeebean,37.32444318,127.1249164
coffeebean,37.38382455,127.1315368
coffeebean,37.44003097,127.1777162
coffeebean,37.66792373,126.7515004
coffeebean,37.20494243,127.0688774
coffeebean,35.23937179,128.6545729
coffeebean,35.22346267,128.6807884
coffeebean,36.63453443,127.4893009
coffeebean,36.611693,127.2910006
coffeebean,36.64355912,127.4247326
coffeebean,37.568426,126.9777417
coffeebean,37.49612741,127.0320977
coffeebean,37.568426,126.9777417
coffeebean,37.55425076,126.9740113
coffeebean,37.51573572,127.1322204
coffeebean,37.52513922,127.0339835
coffeebean,37.58140237,127.0037179
coffeebean,37.34970009,127.107347
coffeebean,35.16016512,129.1621761
coffeebean,37.5014034,126.7772094
coffeebean,37.52048128,126.923974
coffeebean,37.37923763,127.116765
coffeebean,37.50291316,127.0450612
coffeebean,37.47960481,126.9521625
coffeebean,37.63867342,127.0270333
coffeebean,35.86674945,128.5906059
coffeebean,37.52444895,127.0274535
coffeebean,37.50904709,126.8892131
coffeebean,37.50904709,126.8892131
coffeebean,37.58039552,126.9818681
coffeebean,37.56164147,126.9911129
coffeebean,37.52484421,126.9272728
coffeebean,37.50684085,127.0551837
coffeebean,37.5056655,127.047922
coffeebean,37.49211015,126.9235233
coffeebean,37.5001435,127.0273044
coffeebean,37.51073727,127.0541596
coffeebean,37.49272977,127.028342
coffeebean,37.50336865,127.0505307
coffeebean,37.57632702,126.9845498
coffeebean,35.17029565,129.132405
coffeebean,37.50236411,127.024876
coffeebean,36.81864077,127.1573681
coffeebean,37.55331251,126.9221027
coffeebean,37.57970312,126.8927856
coffeebean,37.47866604,126.8863592
coffeebean,37.50458104,127.0470617
coffeebean,37.40597855,126.6837004
coffeebean,37.40597855,126.6837004
coffeebean,37.50587996,127.0521339
coffeebean,37.15482988,126.8165053
coffeebean,37.56194,126.9851594
coffeebean,37.56158691,126.9860016
coffeebean,37.53484959,126.9948905
coffeebean,37.52358508,127.0222811
coffeebean,37.48260335,126.9303846
coffeebean,37.26493882,127.0326577
coffeebean,37.39732247,127.1135631
coffeebean,37.6644594,126.7544814
coffeebean,35.54196454,129.3388271
coffeebean,37.56728376,126.9789193
coffeebean,37.159399,126.8135267
coffeebean,37.51865726,127.1163393
coffeebean,37.56436921,126.9862184
coffeebean,37.56150015,126.9839054
coffeebean,35.5396266,129.3357915
coffeebean,35.86973176,128.5948549
coffeebean,37.52252147,126.9244742
coffeebean,37.59833435,127.0916234
coffeebean,37.52980355,126.9219733
coffeebean,37.52608208,126.8703542
coffeebean,37.53180844,127.0269992
coffeebean,37.6007535,127.1417562
coffeebean,37.50062083,127.0348997
coffeebean,37.56366143,126.9771772
coffeebean,37.48188793,127.0432486
coffeebean,37.50206108,127.0262194
coffeebean,37.56888548,127.0087748
coffeebean,37.48492839,126.8965393
coffeebean,37.48954339,126.9928447
coffeebean,37.34032626,127.1068191
coffeebean,37.56888548,127.0087748
coffeebean,37.5096319,127.059443
coffeebean,37.51723371,126.903716
coffeebean,37.51723371,126.903716
coffeebean,37.57057516,126.9853162
coffeebean,37.50784336,127.0346679
coffeebean,37.55707597,127.040028
coffeebean,37.50920592,127.0608316
coffeebean,37.57277165,126.9740365
coffeebean,37.159399,126.8135267
coffeebean,37.59723749,126.7852355
coffeebean,37.5218075,126.9296966
coffeebean,37.53481365,126.9984794
coffeebean,37.49855087,127.0257342
coffeebean,37.29156731,127.0504699
coffeebean,37.5441356,127.1029314
coffeebean,37.49408809,127.0299709
coffeebean,37.51141701,127.0816903
ediya,37.27420484,127.0445908
ediya,37.49629483,126.6714642
ediya,35.22913949,128.872137
ediya,37.2896066,127.0010014
ediya,35.83936049,127.0571845
ediya,35.25644751,129.0842685
ediya,37.49336254,126.4900625
ediya,35.15422458,128.9976333
ediya,35.86698136,128.6241822
ediya,37.5275344,127.0388266
ediya,37.55287297,127.0719894
ediya,37.57351288,127.0309083
ediya,34.88509992,128.4221047
ediya,37.51281679,126.7516491
ediya,37.36638225,127.1268237
ediya,36.73278868,127.4510759
ediya,35.2314322,128.5758286
ediya,34.86731222,128.6891573
ediya,37.50772009,126.7804434
ediya,35.30690976,128.986971
ediya,35.1735869,129.166904
ediya,35.19126889,128.0870484
ediya,35.9402702,126.9474818
ediya,35.2651771,128.6246684
ediya,36.65174999,127.4883182
ediya,37.73856665,127.0394857
ediya,37.58420821,126.8214389
ediya,35.19803082,128.0693945
ediya,37.64955838,127.0622739
ediya,37.57078398,126.9837042
ediya,35.55024275,129.2976419
ediya,35.81334061,127.133018
ediya,35.68447009,127.910123
ediya,37.28551706,127.4559733
ediya,35.54895222,129.2587551
ediya,35.2008809,129.0652373
ediya,38.03155497,127.3667773
ediya,35.32137117,129.1771876
ediya,35.19415186,129.095603
ediya,37.28049134,127.1135046
ediya,37.68424683,127.0448668
ediya,35.86719804,129.2024222
ediya,35.18935953,129.2216368
ediya,37.54737073,127.0487951
ediya,37.43284891,127.1300091
ediya,35.81001037,127.1535039
ediya,37.5623622,126.9278929
ediya,37.70416617,126.9023815
ediya,35.31761571,129.0271174
ediya,35.15927993,129.0599404
ediya,35.17340449,128.0923253
ediya,37.27279689,126.9417449
ediya,35.14952488,129.06486
ediya,36.3224098,127.3439641
ediya,36.91077558,127.5453076
ediya,37.56087361,127.0661976
ediya,36.11827856,128.1487146
ediya,35.15807762,128.9820797
ediya,36.36245546,127.3770985
ediya,37.60181258,126.6576743
ediya,35.16322858,129.1622002
ediya,37.56077501,126.9054347
ediya,35.24063837,128.6528981
ediya,36.67209045,127.4969619
ediya,36.07142469,129.3413901
ediya,35.18055781,129.173556
ediya,36.82281063,127.154987
ediya,34.85887308,128.4263155
ediya,37.75787744,126.7714493
ediya,36.13972372,128.3130743
ediya,36.10636602,128.4046806
ediya,37.30651335,126.9914995
ediya,37.60565956,126.7228065
ediya,37.48030629,126.6354457
ediya,37.48135504,126.9489912
ediya,37.53090824,126.6515499
ediya,37.5636814,127.030198
ediya,35.19240652,128.5651541
ediya,37.60528457,126.9106965
ediya,37.4434367,127.1547211
ediya,35.19062914,129.094204
ediya,37.68809143,126.8645582
ediya,37.56711744,126.8185956
ediya,37.60042279,127.1348751
ediya,37.40575728,127.1231086
ediya,35.17202794,129.0498402
ediya,37.5047142,127.0858359
ediya,35.08374062,128.9779067
ediya,37.49418516,126.9899313
ediya,37.54064813,126.9692184
ediya,37.33840902,127.1105719
ediya,37.27768533,127.1535874
ediya,37.27142334,126.9578868
ediya,37.5441142,126.7211064
ediya,36.85440063,127.4418233
ediya,37.62046588,127.028762
ediya,35.84226706,128.5796823
ediya,37.82894497,127.5142965
ediya,37.62027108,126.8298889
ediya,37.54630332,127.1457856
ediya,37.75020435,127.118816
ediya,37.39694015,127.110048
ediya,37.5409383,127.0949838
ediya,35.16491728,129.1264791
ediya,37.63422083,127.016935
ediya,37.48251564,127.004812
ediya,36.83772255,127.1679632
ediya,36.73549113,127.0741029
ediya,36.07074557,129.381509
ediya,37.50294339,126.8631472
ediya,37.50272433,127.0957949
ediya,35.09955934,128.9901709
ediya,37.48291367,126.8811428
ediya,35.19439751,129.0062135
ediya,36.0061349,129.3410273
ediya,37.49324239,126.7251539
ediya,35.93928396,127.1683955
ediya,37.342623,126.7851592
ediya,37.61814761,126.9333031
ediya,35.16059349,129.0573092
ediya,37.60708459,127.0498262
ediya,37.63993481,127.0642555
ediya,37.54725324,126.8748666
ediya,35.85219612,129.2263427
ediya,37.52200511,126.8429448
ediya,37.48630804,126.7527862
ediya,37.61168653,127.1398833
ediya,35.15567471,129.0559432
ediya,37.86729361,127.7542805
ediya,35.8398649,129.2023698
ediya,36.45632791,127.1255491
ediya,37.54085968,126.8364783
ediya,37.67790398,127.0447542
ediya,35.86636801,128.6032988
ediya,37.35873547,127.1074863
ediya,35.1604506,128.1062704
ediya,37.86725151,126.7837224
ediya,37.61189521,127.0777182
ediya,35.17195339,128.0633582
ediya,35.96081968,126.7016686
ediya,37.46352031,126.7146511
ediya,37.55811561,126.9653043
ediya,37.52901998,126.6431778
ediya,37.52825665,126.9208029
ediya,37.58494715,127.0193557
ediya,35.15819781,128.6987497
ediya,35.08488131,128.8977559
ediya,37.62897354,126.8685353
ediya,37.46065312,126.7093993
ediya,37.59264515,126.6759054
ediya,37.48630302,129.1087247
ediya,35.85843443,129.2253971
ediya,37.65069981,126.8839309
ediya,37.47027876,126.9391186
ediya,37.45201002,126.7195907
ediya,37.23280082,127.2089123
ediya,37.4977327,126.9431674
ediya,37.48976621,127.0140936
ediya,36.99066877,127.0853042
ediya,35.61540195,127.2834628
ediya,37.49760081,127.0611343
ediya,37.52005211,126.7960269
ediya,36.79790919,127.0625233
ediya,34.73899953,127.7503897
ediya,37.52478409,126.804503
ediya,36.3464342,127.3889631
ediya,37.56595906,127.0421517
ediya,36.42392106,127.3931494
ediya,36.71137442,127.4276708
ediya,37.48079948,126.8396122
ediya,37.57718827,126.9019091
ediya,35.18541047,129.1255949
ediya,37.61959887,127.0215214
ediya,37.26766808,127.0005186
ediya,37.43636009,127.1418253
ediya,37.61388882,127.064745
ediya,37.57316498,126.8117301
ediya,37.59527192,127.0993784
ediya,37.50784836,126.7185677
ediya,35.86957537,128.6386057
ediya,35.565396,129.3508447
ediya,35.20250073,129.0752736
ediya,37.40743159,126.8979336
ediya,37.5478253,126.8358294
ediya,37.44214689,126.6698027
ediya,37.50199352,126.77106
ediya,35.19133336,129.1043125
ediya,37.51710551,126.6731783
ediya,37.50002352,126.8826808
ediya,37.55900851,127.0807372
ediya,35.14751683,129.1100517
ediya,35.8691055,129.2155023
ediya,37.73910559,127.4216834
ediya,37.62082537,127.0836358
ediya,37.54630909,127.0448972
ediya,35.1474881,129.0199783
ediya,35.15167933,129.0886802
ediya,37.30120804,127.008721
ediya,34.796812,126.4345201
ediya,37.57226032,127.0694724
ediya,37.51281017,126.6786624
ediya,37.49813907,127.1460177
ediya,37.64364401,126.6269577
ediya,37.47071599,126.7956365
ediya,35.84580075,127.1509781
ediya,37.34951723,127.3408563
ediya,37.5365363,127.1459386
ediya,36.65630598,126.6766969
ediya,37.65332286,126.8376145
ediya,37.75570338,128.8986803
ediya,35.16543465,129.0400438
ediya,37.27905002,126.9988318
ediya,37.47118328,126.7004099
ediya,35.09828487,129.0335049
ediya,37.58842597,126.916645
ediya,37.48563923,126.7909148
ediya,37.48019438,126.7913868
ediya,37.31930539,126.8252039
ediya,37.68544299,126.7751817
ediya,36.81560149,128.6046312
ediya,37.64589951,126.680823
ediya,37.48467109,126.8871189
ediya,37.4694066,126.8974515
ediya,37.59648502,127.0875355
ediya,37.48581652,126.7244711
ediya,37.50528525,126.9401714
ediya,37.49969427,126.9199736
ediya,37.55561451,126.9206698
ediya,37.68837313,127.0453273
ediya,37.54086836,127.0024848
ediya,37.59064824,127.0362869
ediya,37.65736674,127.0282368
ediya,37.30882117,126.8158294
ediya,37.64597506,127.0641655
ediya,37.51872465,127.0521926
ediya,37.48344496,127.0121386
ediya,35.23553864,128.5788387
ediya,37.38586772,126.9388075
ediya,35.2118368,126.862914
ediya,37.57849529,127.0693242
ediya,37.49540087,126.8433986
ediya,37.64389468,126.8867107
ediya,37.68620017,126.7198043
ediya,35.16416764,128.1105969
ediya,35.57317409,126.845118
ediya,37.59914324,127.0189563
ediya,37.47168047,127.0454449
ediya,36.01094136,126.6968609
ediya,36.79187085,127.1625165
ediya,37.52561996,126.6309762
ediya,36.41108527,129.3695688
ediya,35.11755988,129.0416087
ediya,35.85458344,129.2065446
ediya,37.53405179,126.7416721
ediya,37.48853324,127.0674454
ediya,37.49346066,126.5384685
ediya,37.52951229,126.7856652
ediya,37.5339114,126.6568264
ediya,37.66980319,127.0425459
ediya,35.83568913,127.0601259
ediya,37.52886328,127.1430772
ediya,35.96487284,129.4033361
ediya,35.24373051,128.6489973
ediya,37.41727191,127.1268869
ediya,37.56662412,126.8414205
ediya,37.30738023,127.0854667
ediya,37.33682887,127.11595
ediya,37.38577213,126.8602303
ediya,37.68682812,126.7702073
ediya,37.53415056,127.0922146
ediya,37.46376145,126.6943401
ediya,37.59952266,126.9482629
ediya,37.55609443,126.7452901
ediya,36.66686839,127.4800602
ediya,37.56792218,126.9820568
ediya,35.19784834,128.5697382
ediya,37.39996597,126.9763234
ediya,37.44225461,127.1371762
ediya,35.16848732,129.1565582
ediya,36.07418874,128.3935228
ediya,35.22501298,129.1489121
ediya,37.63832495,126.8336228
ediya,35.15219628,128.7040939
ediya,38.12138622,128.2081782
ediya,37.50515815,126.7638935
ediya,37.49505691,126.8720046
ediya,35.72684572,129.3205399
ediya,37.53702143,126.8714577
ediya,37.59766903,127.0944082
ediya,37.35117415,126.742896
ediya,37.61115677,127.0003941
ediya,37.50942052,126.8877422
ediya,37.64987746,127.0825987
ediya,35.13626607,129.0723007
ediya,36.32239565,127.4153749
ediya,37.62881298,127.0398988
ediya,37.55250501,126.9568374
ediya,37.36907599,126.8119974
ediya,35.16586889,129.0728453
ediya,35.20028105,128.9972325
ediya,37.73143477,127.0813097
ediya,37.56946162,127.0139456
ediya,37.45983765,126.73506
ediya,37.48770884,127.008521
ediya,37.44073427,127.1623272
ediya,37.49772221,126.7220842
ediya,37.64150445,127.0165469
ediya,37.67092712,126.7355401
ediya,37.48466782,126.5074567
ediya,37.57101527,126.9892101
ediya,37.7520551,128.8949791
ediya,37.05636189,127.0528141
ediya,35.93184601,128.5480097
ediya,35.91843297,128.2857025
ediya,36.4792972,127.2610187
ediya,37.81813377,127.3502547
ediya,37.66234645,127.3032944
ediya,37.52990285,126.8386111
ediya,37.52861883,126.815761
ediya,35.09484616,128.9624252
ediya,37.483803,126.9734342
ediya,36.51126544,127.249784
ediya,37.5042621,126.9222623
ediya,37.27556208,126.9746306
ediya,35.87944896,128.6105737
ediya,35.11853901,129.111515
ediya,35.54195323,129.3297338
ediya,35.16430386,129.0534169
ediya,37.66329329,126.8890885
ediya,35.16164273,129.1142178
ediya,37.37710029,127.1338735
ediya,37.25293849,127.0264034
ediya,37.2511954,127.0351721
ediya,37.37472745,127.1068633
ediya,37.49040919,127.0816403
ediya,37.48677923,126.742233
ediya,36.70950673,127.4166521
ediya,37.51724983,126.7335088
ediya,37.52761596,126.9688572
ediya,37.74950857,127.0377985
ediya,36.66228193,126.6778978
ediya,37.51220142,126.9165037
ediya,35.49121577,129.4359213
ediya,37.34530411,126.7352056
ediya,37.74358321,127.086701
ediya,37.55267762,126.8266837
ediya,37.36908219,127.112089
ediya,37.52761279,126.721643
ediya,35.13758846,126.7909654
ediya,35.12110461,129.043882
ediya,37.55933758,126.8392765
ediya,35.20204424,129.0819153
ediya,35.17356923,129.0734272
ediya,37.38854283,126.7386174
ediya,35.05784077,128.9708023
ediya,37.47542559,126.6180594
ediya,37.65932288,127.1276286
ediya,35.14805521,129.1143182
ediya,35.15334575,129.0589349
ediya,37.44365091,126.7394836
ediya,35.87073508,128.5909557
ediya,35.20909556,129.0058855
ediya,35.32891442,129.0040919
ediya,37.6269962,127.0503651
ediya,37.51475377,126.8989459
ediya,37.30767912,126.852127
ediya,35.86731285,128.7245137
ediya,37.269781,127.0700774
ediya,37.55380148,127.0197053
ediya,35.54063604,129.386193
ediya,37.37810326,126.7839877
ediya,37.52026968,126.8888843
ediya,37.46081353,126.9193821
ediya,37.49269471,126.8437435
ediya,36.80941711,127.7942565
ediya,35.72943599,127.1080527
ediya,37.3269,126.8027287
ediya,35.79302111,127.117068
ediya,37.5766571,127.0379374
ediya,37.42461884,126.6468191
ediya,35.15469424,129.059974
ediya,36.85225329,126.5969672
ediya,35.22915018,129.1600915
ediya,35.96367007,126.7145484
ediya,35.85398064,128.6174348
ediya,37.46419723,126.7204133
ediya,37.48080356,126.9280798
ediya,37.49305686,126.7912198
ediya,37.55645297,126.9364365
ediya,37.57001875,127.0373635
ediya,37.48874063,126.7250076
ediya,35.86729343,128.5919895
ediya,37.39868112,126.7258881
ediya,35.16853959,129.1832093
ediya,37.65540918,126.6817614
ediya,37.37174859,127.1397662
ediya,35.23682887,129.0839947
ediya,38.1046835,127.7044466
ediya,35.1942187,129.0718266
ediya,35.86435159,129.211593
ediya,35.22601649,128.8829073
ediya,37.47701882,126.8081594
ediya,35.16637594,128.0576132
ediya,35.24290088,129.2163174
ediya,37.53727068,126.729043
ediya,35.09109314,129.042102
ediya,35.97950309,126.9477619
ediya,37.5597778,127.013233
ediya,37.62757431,126.8310232
ediya,37.73327209,126.7510099
ediya,37.33196083,127.1254479
ediya,37.25218854,127.4905118
ediya,37.87272472,127.7451799
ediya,35.21086263,129.0306961
ediya,35.24438109,128.9041947
ediya,37.49172696,127.031838
ediya,37.64683099,127.0734352
ediya,37.46769807,126.7061074
ediya,36.61653441,127.4720885
ediya,37.45350595,126.7212171
ediya,35.81781037,127.1233409
ediya,37.48663611,126.9137642
ediya,35.86773021,128.5968297
ediya,37.59089503,126.9171269
ediya,37.5327026,127.0758257
ediya,35.40649318,127.3808503
ediya,35.15633152,129.0597168
ediya,37.39947155,126.629748
ediya,35.15010905,129.0030275
ediya,35.26312329,129.0192412
ediya,37.62119568,126.9202785
ediya,36.55044739,128.7343006
ediya,35.19508435,128.0824921
ediya,34.88890619,128.693585
ediya,37.37669464,126.6538227
ediya,37.42754602,126.6568425
ediya,35.18884796,126.894587
ediya,37.5194762,126.904704
ediya,35.17467631,126.9144969
ediya,37.60326267,127.0183232
ediya,35.23826516,128.5820596
ediya,37.52035895,126.9750276
ediya,35.2133293,129.0788259
ediya,37.48434904,126.9266382
ediya,37.46637762,126.6574202
ediya,37.5037934,127.1135613
ediya,35.50884279,129.4254209
ediya,37.56565813,127.0223525
ediya,37.53104994,126.7368991
ediya,36.47295984,127.1415898
ediya,36.77652395,127.0218076
ediya,37.49961622,127.031674
ediya,37.35431604,126.7233316
ediya,37.31127274,126.8308267
ediya,35.92095229,128.6419251
ediya,35.24689164,129.090751
ediya,37.51744017,127.103578
ediya,37.48710603,126.9466173
ediya,36.60127644,126.6652899
ediya,35.198846,129.1119322
ediya,35.85292593,128.5903297
ediya,37.36154392,127.1142767
ediya,37.51829985,126.8426857
ediya,37.23507786,127.2031578
ediya,37.67573931,126.7474933
ediya,37.49508977,126.7794536
ediya,37.63893705,127.0381005
ediya,35.53544436,129.2894589
ediya,36.04759211,129.3674131
ediya,36.07732556,128.4140658
ediya,35.15432814,129.0364352
ediya,37.534321,126.8383481
ediya,37.75635959,127.0752455
ediya,37.39754227,126.9219616
ediya,35.15795519,129.061531
ediya,35.85589327,128.4930919
ediya,35.23759625,129.0909121
ediya,37.46581608,126.6808351
ediya,37.53619939,126.8286227
ediya,37.41456557,127.1511418
ediya,36.42780663,128.151162
ediya,37.48433843,126.764244
ediya,37.49647846,126.9086279
ediya,37.41499363,126.676198
ediya,37.46910905,127.0402885
ediya,35.82274502,128.7223672
ediya,37.2958885,126.9942751
ediya,37.4795726,126.8551898
ediya,35.12725309,129.1074841
ediya,35.23181836,129.0850483
ediya,35.22127685,129.0843085
ediya,37.44978195,126.7016118
ediya,37.51371461,126.9062361
ediya,37.53822334,126.7375528
ediya,37.90621075,127.0543663
ediya,36.9853149,127.9396978
ediya,35.7251285,126.7360615
ediya,37.49189896,126.855659
ediya,37.62293535,127.0484593
ediya,35.10007569,129.0359091
ediya,35.82232566,127.1022248
ediya,37.50481534,126.9530331
ediya,35.80664744,127.1284087
ediya,37.29620819,126.9830508
ediya,37.59209113,127.0126001
ediya,37.57360281,126.9879509
ediya,35.1081265,128.9675118
ediya,37.61496009,126.6863194
ediya,36.39794772,127.4034033
ediya,37.47366768,126.6296491
ediya,37.53177652,126.8464045
ediya,37.32674599,126.8444759
ediya,35.15347402,129.0245987
ediya,35.88779571,128.5920278
ediya,35.52878091,129.4318674
ediya,37.71186956,127.0478684
ediya,37.48444048,126.8109942
ediya,35.09776023,129.0295357
ediya,37.67084303,127.0803776
ediya,37.56114646,126.8099494
ediya,37.4263617,126.6983245
ediya,36.13435365,128.1168701
ediya,35.16969066,129.1785387
ediya,35.25926927,128.6374587
ediya,37.59328619,127.0748907
ediya,37.5112001,126.7262418
ediya,37.48281993,126.7824022
ediya,37.53127497,126.8635344
ediya,35.82424397,128.7379257
ediya,37.53192686,126.7111731
ediya,37.49418781,126.7225722
ediya,37.49140516,126.7846072
ediya,35.15572263,126.8541666
ediya,37.55868241,126.9276972
ediya,37.3585637,126.9678842
ediya,35.41754556,127.3969468
ediya,35.96718644,126.716722
ediya,35.83484845,127.0992526
ediya,37.7295881,127.0596774
ediya,37.61704193,126.9226933
ediya,37.3418609,126.816286
ediya,37.33150653,126.7863915
ediya,36.49860148,127.268468
ediya,37.56538048,127.1741199
ediya,37.29585556,127.6360356
ediya,35.96077758,127.1266535
ediya,37.48929884,126.9290396
ediya,37.52811756,126.7342485
ediya,37.49924031,126.7302073
ediya,37.49601244,126.6828642
ediya,35.13057405,128.9725581
ediya,35.18789209,128.9917436
ediya,35.27343114,129.0930989
ediya,35.57314702,129.2412321
ediya,35.8177504,127.1027722
ediya,37.58191553,126.8963373
ediya,37.40260664,126.7095694
ediya,37.62339659,126.7116215
ediya,37.29763715,126.8634298
ediya,35.83649508,128.7164052
